dataset,model,detector,treatment,run,fold,score
connect-4,xgboost,Autoencoder,remove,0,0,0.8246993524514339
connect-4,xgboost,Autoencoder,remove,0,1,0.839731729879741
connect-4,xgboost,Autoencoder,remove,0,2,0.8452821461609621
connect-4,xgboost,Autoencoder,remove,0,3,0.8443570767807586
connect-4,xgboost,Autoencoder,remove,0,4,0.8334875115633672
connect-4,xgboost,Autoencoder,remove,0,5,0.8445883441258094
connect-4,xgboost,Autoencoder,remove,0,6,0.8406199398565811
connect-4,xgboost,Autoencoder,remove,0,7,0.8380754105944945
connect-4,xgboost,Autoencoder,remove,0,8,0.8334489937543372
connect-4,xgboost,Autoencoder,remove,0,9,0.8433957899606754
connect-4,xgboost,Autoencoder,remove,1,0,0.8415818686401481
connect-4,xgboost,Autoencoder,remove,1,1,0.8376503237742831
connect-4,xgboost,Autoencoder,remove,1,2,0.8332562442183163
connect-4,xgboost,Autoencoder,remove,1,3,0.8364939870490287
connect-4,xgboost,Autoencoder,remove,1,4,0.8482886216466234
connect-4,xgboost,Autoencoder,remove,1,5,0.8469010175763182
connect-4,xgboost,Autoencoder,remove,1,6,0.8406199398565811
connect-4,xgboost,Autoencoder,remove,1,7,0.8413139023826047
connect-4,xgboost,Autoencoder,remove,1,8,0.8415452232246126
connect-4,xgboost,Autoencoder,remove,1,9,0.8380754105944945
connect-4,xgboost,Autoencoder,remove,2,0,0.8385753931544866
connect-4,xgboost,Autoencoder,remove,2,1,0.8420444033302498
connect-4,xgboost,Autoencoder,remove,2,2,0.8307123034227567
connect-4,xgboost,Autoencoder,remove,2,3,0.8385753931544866
connect-4,xgboost,Autoencoder,remove,2,4,0.8533765032377428
connect-4,xgboost,Autoencoder,remove,2,5,0.8395004625346901
connect-4,xgboost,Autoencoder,remove,2,6,0.8313671061762665
connect-4,xgboost,Autoencoder,remove,2,7,0.8417765440666204
connect-4,xgboost,Autoencoder,remove,2,8,0.8464029609067777
connect-4,xgboost,Autoencoder,remove,2,9,0.8403886190145732
